0,1,2,3,4
75.0,131.0,157.0,221.0,888.0
39.0,56.0,103.0,202.0,43.0
24.0,876.0,34.0,498.0,89.0
67.0,24.0,7.0,81.0,12.0
75.0,245.0,3.0,429.0,888.0
113.0,131.0,777.0,145.0,111.0
10.0,104.0,61.0,202.0,235.0
223.0,104.0,142.0,498.0,350.0
54.0,5.0,127.0,81.0,63.0
78.0,107.0,8.0,222.0,53.0
777.0,234.0,4.0,498.0,117.0
62.0,163.0,777.0,81.0,99.0
107.0,56.0,55.0,145.0,350.0
223.0,245.0,236.0,202.0,43.0
2.0,28.0,142.0,429.0,497.0
54.0,517.0,91.0,429.0,43.0
887.0,64.0,163.0,236.0,350.0
23.0,19.0,99.0,236.0,517.0
875.0,64.0,103.0,81.0,235.0
68.0,64.0,38.0,222.0,53.0
41.0,35.0,103.0,145.0,111.0
48.0,35.0,238.0,236.0,201.0
7.0,62.0,127.0,360.0,111.0
875.0,113.0,84.0,235.0,48.0
10.0,2.0,518.0,22.0,111.0
126.0,11.0,101.0,202.0,555.0
266.0,104.0,26.0,236.0,80.0
875.0,11.0,145.0,51.0,43.0
517.0,120.0,18.0,81.0,350.0
10.0,64.0,84.0,22.0,50.0
126.0,131.0,133.0,81.0,888.0
17.0,154.0,157.0,429.0,412.0
887.0,64.0,4.0,51.0,53.0
80.0,238.0,7.0,81.0,350.0
164.0,141.0,142.0,202.0,432.0
126.0,68.0,81.0,157.0,75.0
236.0,141.0,103.0,202.0,235.0
10.0,50.0,62.0,81.0,99.0
166.0,238.0,517.0,429.0,111.0
41.0,11.0,127.0,498.0,50.0
266.0,234.0,142.0,145.0,555.0
75.0,11.0,103.0,236.0,432.0
113.0,91.0,711.0,81.0,53.0
41.0,131.0,84.0,81.0,99.0
92.0,64.0,157.0,145.0,555.0
10.0,24.0,166.0,81.0,3.0
236.0,131.0,238.0,145.0,235.0
6.0,102.0,4.0,145.0,89.0
254.0,76.0,55.0,81.0,101.0
110.0,59.0,103.0,222.0,16.0
75.0,17.0,134.0,498.0,888.0
41.0,102.0,142.0,81.0,350.0
122.0,28.0,157.0,236.0,432.0
126.0,62.0,875.0,202.0,50.0
39.0,245.0,246.0,360.0,111.0
27.0,33.0,103.0,81.0,350.0
875.0,429.0,7.0,21.0,497.0
141.0,11.0,103.0,222.0,350.0
104.0,91.0,61.0,18.0,89.0
517.0,154.0,69.0,157.0,350.0
39.0,91.0,103.0,51.0,99.0
86.0,62.0,517.0,81.0,50.0
141.0,19.0,4.0,145.0,111.0
126.0,131.0,75.0,21.0,35.0
50.0,48.0,517.0,145.0,111.0
86.0,141.0,518.0,81.0,888.0
8.0,91.0,84.0,51.0,147.0
122.0,11.0,38.0,67.0,134.0
10.0,76.0,157.0,81.0,555.0
887.0,711.0,104.0,81.0,43.0
24.0,76.0,145.0,50.0,111.0
24.0,131.0,157.0,96.0,497.0
39.0,104.0,20.0,236.0,101.0
106.0,91.0,55.0,51.0,99.0
887.0,104.0,112.0,202.0,35.0
67.0,33.0,55.0,202.0,50.0
8.0,64.0,157.0,110.0,26.0
114.0,245.0,91.0,202.0,50.0
58.0,5.0,84.0,145.0,117.0
41.0,104.0,268.0,29.0,117.0
4.0,91.0,62.0,81.0,888.0
164.0,121.0,112.0,236.0,29.0
268.0,246.0,103.0,145.0,888.0
54.0,62.0,112.0,81.0,43.0
104.0,56.0,103.0,67.0,235.0
121.0,48.0,17.0,4.0,350.0
90.0,23.0,84.0,51.0,412.0
17.0,78.0,101.0,18.0,235.0
164.0,163.0,166.0,99.0,81.0
84.0,64.0,45.0,81.0,16.0
10.0,62.0,7.0,235.0,223.0
5.0,35.0,45.0,222.0,16.0
121.0,64.0,84.0,67.0,111.0
16.0,76.0,54.0,119.0,350.0
875.0,11.0,7.0,15.0,80.0
54.0,11.0,13.0,202.0,111.0
113.0,9.0,517.0,236.0,267.0
2.0,234.0,55.0,429.0,432.0
10.0,131.0,157.0,498.0,497.0
41.0,203.0,101.0,96.0,267.0
126.0,104.0,103.0,202.0,25.0
17.0,141.0,7.0,21.0,50.0
164.0,234.0,103.0,236.0,37.0
102.0,12.0,90.0,360.0,64.0
164.0,131.0,157.0,96.0,89.0
86.0,163.0,4.0,81.0,48.0
10.0,19.0,13.0,145.0,43.0
41.0,876.0,4.0,18.0,50.0
92.0,421.0,142.0,555.0,429.0
24.0,56.0,84.0,236.0,25.0
106.0,64.0,777.0,110.0,99.0
39.0,59.0,7.0,145.0,99.0
17.0,91.0,26.0,67.0,68.0
2.0,75.0,777.0,236.0,16.0
10.0,421.0,711.0,67.0,147.0
150.0,104.0,777.0,236.0,53.0
86.0,131.0,360.0,498.0,89.0
84.0,62.0,7.0,81.0,111.0
114.0,35.0,166.0,50.0,89.0
887.0,11.0,238.0,81.0,235.0
122.0,163.0,7.0,202.0,89.0
23.0,62.0,517.0,222.0,117.0
75.0,78.0,91.0,21.0,53.0
141.0,24.0,90.0,81.0,101.0
122.0,154.0,238.0,67.0,161.0
10.0,64.0,134.0,96.0,412.0
62.0,121.0,13.0,81.0,89.0
84.0,234.0,54.0,81.0,412.0
107.0,238.0,142.0,236.0,101.0
887.0,234.0,777.0,51.0,432.0
126.0,131.0,157.0,236.0,267.0
84.0,131.0,234.0,145.0,117.0
17.0,141.0,238.0,360.0,111.0
876.0,104.0,777.0,145.0,50.0
2.0,20.0,84.0,81.0,412.0
17.0,11.0,103.0,222.0,526.0
223.0,64.0,55.0,202.0,101.0
10.0,234.0,7.0,236.0,89.0
518.0,254.0,166.0,145.0,111.0
14.0,106.0,163.0,360.0,111.0
427.0,2.0,157.0,45.0,78.0
24.0,76.0,516.0,81.0,43.0
92.0,245.0,238.0,235.0,875.0
75.0,102.0,7.0,51.0,412.0
67.0,91.0,711.0,202.0,48.0
39.0,62.0,711.0,429.0,497.0
84.0,163.0,236.0,18.0,89.0
2.0,234.0,103.0,360.0,526.0
10.0,104.0,518.0,236.0,48.0
516.0,9.0,61.0,21.0,101.0
2.0,62.0,115.0,67.0,43.0
82.0,238.0,4.0,81.0,350.0
86.0,19.0,90.0,145.0,25.0
122.0,141.0,84.0,81.0,117.0
114.0,131.0,157.0,21.0,99.0
266.0,91.0,103.0,81.0,26.0
43.0,104.0,55.0,145.0,555.0
126.0,9.0,266.0,145.0,26.0
14.0,131.0,238.0,360.0,50.0
429.0,163.0,711.0,145.0,350.0
122.0,64.0,45.0,202.0,99.0
24.0,78.0,103.0,236.0,101.0
107.0,64.0,58.0,360.0,432.0
2.0,104.0,517.0,81.0,350.0
114.0,203.0,68.0,18.0,101.0
8.0,64.0,90.0,81.0,53.0
10.0,254.0,268.0,202.0,101.0
82.0,64.0,13.0,360.0,9.0
104.0,30.0,4.0,235.0,50.0
106.0,141.0,238.0,145.0,25.0
164.0,104.0,7.0,22.0,99.0
36.0,35.0,8.0,22.0,117.0
122.0,64.0,7.0,21.0,235.0
106.0,19.0,3.0,110.0,235.0
150.0,35.0,91.0,236.0,101.0
166.0,62.0,157.0,145.0,89.0
517.0,59.0,45.0,202.0,101.0
67.0,141.0,39.0,81.0,888.0
875.0,9.0,84.0,523.0,43.0
126.0,9.0,4.0,96.0,117.0
10.0,78.0,142.0,236.0,25.0
150.0,131.0,91.0,157.0,53.0
10.0,64.0,103.0,498.0,89.0
31.0,234.0,55.0,236.0,21.0
84.0,102.0,777.0,360.0,53.0
48.0,106.0,163.0,222.0,143.0
10.0,64.0,84.0,18.0,50.0
114.0,91.0,777.0,18.0,350.0
58.0,78.0,55.0,21.0,16.0
266.0,245.0,238.0,81.0,497.0
82.0,78.0,711.0,145.0,147.0
166.0,76.0,4.0,235.0,58.0
126.0,79.0,157.0,22.0,888.0
126.0,141.0,45.0,145.0,147.0
223.0,78.0,63.0,236.0,25.0
2.0,131.0,84.0,15.0,22.0
41.0,104.0,517.0,360.0,89.0
84.0,141.0,238.0,235.0,223.0
10.0,104.0,112.0,145.0,98.0
51.0,234.0,50.0,429.0,63.0
14.0,11.0,157.0,202.0,412.0
266.0,104.0,38.0,157.0,497.0
41.0,62.0,112.0,145.0,35.0
10.0,131.0,777.0,145.0,9.0
86.0,104.0,887.0,360.0,89.0
92.0,245.0,103.0,222.0,412.0
122.0,106.0,99.0,81.0,43.0
84.0,131.0,80.0,202.0,101.0
266.0,106.0,7.0,222.0,111.0
62.0,234.0,55.0,67.0,555.0
19.0,35.0,875.0,81.0,99.0
126.0,104.0,58.0,67.0,267.0
777.0,113.0,157.0,235.0,50.0
876.0,62.0,54.0,202.0,101.0
2.0,64.0,517.0,81.0,43.0
27.0,64.0,3.0,202.0,35.0
67.0,30.0,4.0,145.0,53.0
166.0,12.0,517.0,22.0,121.0
2.0,36.0,55.0,236.0,117.0
82.0,78.0,1.0,145.0,40.0
86.0,9.0,81.0,222.0,101.0
516.0,64.0,80.0,67.0,89.0
50.0,19.0,517.0,110.0,350.0
98.0,64.0,875.0,29.0,143.0
876.0,107.0,4.0,51.0,35.0
8.0,104.0,55.0,110.0,99.0
266.0,77.0,157.0,222.0,555.0
56.0,39.0,13.0,51.0,555.0
78.0,154.0,134.0,145.0,235.0
23.0,106.0,4.0,360.0,111.0
104.0,141.0,147.0,22.0,43.0
122.0,234.0,45.0,21.0,99.0
875.0,9.0,157.0,15.0,89.0
38.0,11.0,103.0,202.0,143.0
8.0,76.0,163.0,81.0,117.0
126.0,107.0,84.0,236.0,111.0
17.0,131.0,157.0,67.0,555.0
98.0,234.0,103.0,145.0,43.0
2.0,91.0,127.0,81.0,99.0
150.0,104.0,90.0,360.0,111.0
2.0,64.0,45.0,96.0,16.0
104.0,30.0,91.0,67.0,350.0
24.0,76.0,127.0,235.0,81.0
50.0,163.0,246.0,360.0,53.0
68.0,421.0,84.0,202.0,21.0
887.0,76.0,24.0,360.0,526.0
10.0,142.0,234.0,223.0,235.0
86.0,14.0,103.0,22.0,63.0
58.0,35.0,84.0,236.0,53.0
39.0,19.0,112.0,523.0,53.0
24.0,234.0,80.0,22.0,43.0
39.0,30.0,234.0,202.0,111.0
777.0,32.0,61.0,145.0,235.0
875.0,5.0,105.0,236.0,412.0
23.0,62.0,81.0,202.0,101.0
10.0,517.0,64.0,145.0,43.0
266.0,35.0,142.0,81.0,99.0
420.0,234.0,4.0,202.0,45.0
10.0,9.0,39.0,498.0,111.0
516.0,245.0,777.0,81.0,21.0
67.0,234.0,39.0,145.0,99.0
85.0,11.0,127.0,145.0,432.0
39.0,203.0,517.0,51.0,99.0
114.0,76.0,517.0,429.0,89.0
50.0,64.0,103.0,145.0,25.0
106.0,234.0,55.0,429.0,57.0
58.0,104.0,103.0,21.0,101.0
24.0,64.0,142.0,145.0,432.0
105.0,30.0,103.0,202.0,59.0
54.0,64.0,777.0,21.0,63.0
875.0,91.0,711.0,22.0,235.0
35.0,33.0,4.0,51.0,235.0
517.0,11.0,238.0,202.0,350.0
114.0,64.0,7.0,42.0,99.0
30.0,77.0,268.0,51.0,53.0
266.0,104.0,236.0,202.0,99.0
420.0,60.0,39.0,67.0,235.0
102.0,154.0,142.0,81.0,53.0
164.0,11.0,112.0,202.0,412.0
114.0,9.0,24.0,222.0,117.0
876.0,141.0,39.0,67.0,163.0
39.0,64.0,246.0,50.0,45.0
887.0,19.0,711.0,21.0,412.0
68.0,19.0,39.0,236.0,43.0
107.0,91.0,161.0,29.0,267.0
114.0,163.0,777.0,236.0,267.0
80.0,104.0,887.0,81.0,143.0
82.0,35.0,157.0,67.0,888.0
24.0,234.0,64.0,145.0,117.0
17.0,78.0,517.0,202.0,22.0
67.0,102.0,131.0,18.0,267.0
150.0,76.0,41.0,81.0,111.0
887.0,11.0,8.0,58.0,235.0
2.0,106.0,517.0,360.0,25.0
17.0,91.0,134.0,145.0,875.0
79.0,245.0,777.0,81.0,111.0
266.0,234.0,163.0,236.0,267.0
5.0,131.0,112.0,360.0,555.0
92.0,56.0,711.0,222.0,235.0
48.0,20.0,429.0,145.0,117.0
50.0,4.0,13.0,29.0,111.0
10.0,887.0,80.0,222.0,43.0
85.0,234.0,777.0,81.0,350.0
92.0,234.0,711.0,222.0,350.0
114.0,59.0,112.0,81.0,35.0
887.0,64.0,39.0,360.0,267.0
164.0,91.0,127.0,236.0,111.0
82.0,30.0,103.0,145.0,111.0
67.0,245.0,75.0,236.0,201.0
777.0,104.0,7.0,81.0,497.0
58.0,9.0,39.0,523.0,57.0
876.0,104.0,105.0,523.0,43.0
114.0,76.0,238.0,222.0,888.0
887.0,254.0,142.0,99.0,235.0
164.0,104.0,131.0,81.0,53.0
84.0,77.0,238.0,81.0,111.0
82.0,254.0,777.0,145.0,62.0
41.0,5.0,245.0,145.0,25.0
119.0,62.0,517.0,360.0,350.0
10.0,62.0,103.0,145.0,412.0
50.0,163.0,157.0,236.0,267.0
122.0,9.0,142.0,81.0,350.0
119.0,131.0,777.0,29.0,25.0
24.0,163.0,8.0,202.0,89.0
10.0,62.0,39.0,67.0,53.0
86.0,104.0,91.0,236.0,267.0
54.0,62.0,4.0,145.0,99.0
85.0,19.0,2.0,67.0,497.0
114.0,62.0,3.0,110.0,143.0
887.0,103.0,91.0,222.0,111.0
24.0,62.0,81.0,4.0,43.0
777.0,421.0,4.0,236.0,80.0
122.0,78.0,3.0,18.0,267.0
875.0,30.0,777.0,81.0,235.0
122.0,11.0,42.0,51.0,99.0
163.0,91.0,85.0,523.0,412.0
114.0,62.0,127.0,236.0,888.0
69.0,121.0,90.0,429.0,50.0
104.0,62.0,517.0,221.0,111.0
41.0,164.0,103.0,145.0,53.0
516.0,234.0,517.0,81.0,40.0
266.0,62.0,84.0,145.0,432.0
10.0,104.0,58.0,222.0,412.0
6.0,104.0,517.0,96.0,26.0
75.0,62.0,4.0,202.0,117.0
2.0,104.0,7.0,236.0,267.0
75.0,887.0,54.0,21.0,22.0
114.0,238.0,55.0,67.0,21.0
24.0,78.0,103.0,498.0,101.0
887.0,64.0,50.0,221.0,497.0
24.0,62.0,517.0,360.0,111.0
164.0,163.0,80.0,44.0,18.0
2.0,35.0,777.0,81.0,143.0
10.0,91.0,7.0,523.0,412.0
64.0,234.0,34.0,202.0,235.0
516.0,20.0,238.0,81.0,25.0
10.0,11.0,7.0,22.0,89.0
10.0,76.0,875.0,222.0,235.0
114.0,245.0,777.0,360.0,555.0
150.0,76.0,517.0,360.0,12.0
98.0,62.0,163.0,222.0,117.0
27.0,104.0,117.0,51.0,53.0
875.0,60.0,42.0,429.0,101.0
10.0,64.0,7.0,222.0,555.0
113.0,163.0,25.0,96.0,35.0
41.0,876.0,234.0,145.0,111.0
113.0,121.0,50.0,777.0,142.0
114.0,254.0,142.0,81.0,35.0
62.0,64.0,103.0,236.0,267.0
54.0,78.0,103.0,22.0,26.0
58.0,63.0,80.0,81.0,497.0
69.0,121.0,45.0,202.0,32.0
114.0,104.0,4.0,429.0,50.0
68.0,245.0,81.0,39.0,555.0
429.0,30.0,238.0,145.0,111.0
80.0,131.0,101.0,81.0,555.0
164.0,141.0,13.0,145.0,53.0
83.0,876.0,166.0,235.0,22.0
875.0,163.0,777.0,81.0,711.0
104.0,106.0,163.0,235.0,223.0
68.0,203.0,34.0,18.0,497.0
85.0,234.0,45.0,67.0,79.0
44.0,131.0,246.0,145.0,12.0
107.0,120.0,517.0,222.0,350.0
41.0,76.0,112.0,145.0,117.0
51.0,59.0,142.0,19.0,99.0
266.0,76.0,75.0,81.0,111.0
76.0,81.0,90.0,360.0,111.0
24.0,56.0,104.0,21.0,235.0
78.0,104.0,91.0,115.0,25.0
39.0,102.0,7.0,235.0,53.0
236.0,234.0,41.0,81.0,44.0
104.0,254.0,7.0,161.0,26.0
114.0,35.0,3.0,67.0,350.0
84.0,64.0,107.0,81.0,99.0
875.0,51.0,4.0,120.0,25.0
126.0,131.0,68.0,222.0,43.0
67.0,254.0,134.0,21.0,133.0
2.0,245.0,238.0,22.0,101.0
86.0,64.0,131.0,360.0,89.0
41.0,234.0,26.0,145.0,235.0
10.0,62.0,84.0,81.0,43.0
126.0,76.0,3.0,145.0,235.0
122.0,141.0,142.0,81.0,101.0
10.0,91.0,25.0,22.0,235.0
10.0,91.0,84.0,145.0,43.0
777.0,163.0,64.0,157.0,111.0
41.0,131.0,157.0,202.0,101.0
122.0,56.0,105.0,235.0,266.0
107.0,64.0,4.0,81.0,235.0
74.0,421.0,55.0,43.0,202.0
887.0,62.0,103.0,89.0,81.0
14.0,234.0,7.0,222.0,122.0
31.0,64.0,157.0,101.0,43.0
98.0,76.0,163.0,81.0,99.0
517.0,141.0,103.0,119.0,412.0
57.0,20.0,268.0,81.0,235.0
777.0,234.0,3.0,67.0,235.0
62.0,238.0,117.0,202.0,34.0
92.0,141.0,104.0,115.0,235.0
887.0,234.0,127.0,81.0,101.0
126.0,11.0,127.0,81.0,44.0
54.0,245.0,166.0,236.0,555.0
154.0,104.0,61.0,145.0,25.0
41.0,163.0,103.0,67.0,53.0
517.0,91.0,7.0,202.0,888.0
10.0,56.0,127.0,222.0,101.0
104.0,234.0,45.0,18.0,44.0
41.0,64.0,127.0,51.0,235.0
85.0,78.0,142.0,81.0,53.0
17.0,141.0,103.0,119.0,555.0
24.0,91.0,27.0,115.0,555.0
887.0,154.0,238.0,119.0,89.0
114.0,254.0,112.0,29.0,350.0
58.0,104.0,7.0,22.0,888.0
114.0,104.0,26.0,51.0,267.0
236.0,20.0,161.0,81.0,555.0
875.0,35.0,517.0,81.0,267.0
107.0,33.0,13.0,360.0,412.0
17.0,154.0,166.0,81.0,21.0
126.0,234.0,163.0,29.0,235.0
36.0,238.0,166.0,222.0,888.0
8.0,76.0,236.0,145.0,111.0
86.0,104.0,112.0,110.0,117.0
17.0,62.0,142.0,96.0,147.0
57.0,234.0,91.0,145.0,888.0
887.0,104.0,34.0,498.0,235.0
107.0,234.0,518.0,145.0,25.0
86.0,82.0,777.0,360.0,89.0
106.0,427.0,238.0,498.0,350.0
777.0,35.0,67.0,266.0,235.0
48.0,234.0,103.0,236.0,267.0
41.0,104.0,34.0,360.0,74.0
114.0,106.0,7.0,145.0,89.0
83.0,122.0,39.0,360.0,111.0
114.0,876.0,101.0,29.0,117.0
266.0,104.0,34.0,15.0,111.0
122.0,203.0,157.0,202.0,101.0
67.0,32.0,143.0,81.0,16.0
84.0,11.0,163.0,202.0,101.0
24.0,104.0,4.0,222.0,111.0
777.0,234.0,875.0,81.0,888.0
10.0,5.0,157.0,145.0,111.0
30.0,64.0,13.0,429.0,16.0
67.0,203.0,102.0,81.0,143.0
30.0,62.0,84.0,67.0,53.0
887.0,120.0,91.0,81.0,101.0
41.0,76.0,3.0,81.0,35.0
17.0,421.0,38.0,429.0,412.0
79.0,29.0,18.0,498.0,43.0
876.0,9.0,1.0,67.0,888.0
85.0,76.0,38.0,498.0,412.0
36.0,102.0,134.0,67.0,235.0
10.0,154.0,238.0,202.0,99.0
86.0,104.0,127.0,81.0,40.0
39.0,163.0,30.0,96.0,888.0
86.0,876.0,91.0,202.0,43.0
75.0,121.0,91.0,145.0,44.0
777.0,163.0,90.0,222.0,888.0
429.0,62.0,4.0,96.0,888.0
30.0,64.0,84.0,145.0,117.0
24.0,28.0,101.0,81.0,432.0
104.0,62.0,103.0,360.0,12.0
223.0,68.0,84.0,145.0,888.0
420.0,62.0,163.0,81.0,99.0
30.0,19.0,112.0,81.0,143.0
887.0,121.0,34.0,360.0,53.0
107.0,62.0,112.0,22.0,21.0
85.0,234.0,516.0,51.0,235.0
107.0,427.0,90.0,145.0,80.0
48.0,11.0,69.0,15.0,21.0
887.0,131.0,777.0,67.0,111.0
24.0,76.0,236.0,429.0,89.0
2.0,131.0,157.0,81.0,143.0
876.0,141.0,4.0,18.0,53.0
78.0,91.0,7.0,81.0,16.0
39.0,19.0,34.0,202.0,80.0
24.0,131.0,1.0,360.0,143.0
234.0,141.0,103.0,51.0,235.0
10.0,19.0,142.0,29.0,555.0
114.0,203.0,7.0,236.0,267.0
24.0,48.0,99.0,22.0,235.0
75.0,91.0,84.0,81.0,57.0
67.0,64.0,5.0,81.0,12.0
887.0,141.0,166.0,360.0,89.0
10.0,64.0,517.0,498.0,223.0
41.0,154.0,131.0,222.0,111.0
75.0,11.0,103.0,81.0,888.0
98.0,104.0,127.0,222.0,76.0
10.0,32.0,161.0,81.0,235.0
86.0,245.0,777.0,67.0,9.0
78.0,30.0,61.0,221.0,432.0
74.0,62.0,3.0,145.0,111.0
84.0,104.0,517.0,21.0,40.0
41.0,56.0,142.0,236.0,888.0
104.0,234.0,34.0,81.0,43.0
107.0,11.0,1.0,21.0,111.0
107.0,427.0,76.0,145.0,421.0
887.0,203.0,777.0,81.0,17.0
420.0,64.0,238.0,360.0,89.0
777.0,104.0,63.0,523.0,268.0
84.0,131.0,91.0,145.0,111.0
887.0,64.0,103.0,498.0,235.0
24.0,427.0,136.0,523.0,35.0
150.0,64.0,69.0,62.0,235.0
62.0,141.0,27.0,202.0,235.0
126.0,28.0,90.0,222.0,412.0
2.0,59.0,38.0,429.0,80.0
41.0,64.0,157.0,236.0,267.0
27.0,141.0,127.0,81.0,235.0
150.0,104.0,103.0,67.0,350.0
266.0,5.0,13.0,81.0,64.0
141.0,78.0,517.0,523.0,235.0
887.0,104.0,166.0,81.0,63.0
84.0,9.0,245.0,236.0,888.0
79.0,141.0,34.0,498.0,111.0
24.0,15.0,105.0,234.0,50.0
10.0,121.0,11.0,20.0,350.0
75.0,64.0,7.0,81.0,57.0
157.0,238.0,517.0,145.0,35.0
164.0,254.0,85.0,69.0,80.0
75.0,62.0,163.0,145.0,26.0
67.0,91.0,90.0,81.0,53.0
36.0,104.0,142.0,498.0,89.0
10.0,106.0,238.0,96.0,117.0
92.0,9.0,711.0,81.0,99.0
122.0,107.0,7.0,498.0,101.0
54.0,421.0,29.0,51.0,22.0
67.0,163.0,238.0,18.0,26.0
17.0,91.0,101.0,236.0,117.0
10.0,104.0,238.0,81.0,7.0
117.0,113.0,67.0,145.0,350.0
98.0,62.0,157.0,429.0,888.0
68.0,254.0,238.0,81.0,12.0
50.0,154.0,39.0,96.0,53.0
92.0,76.0,245.0,498.0,555.0
84.0,104.0,777.0,429.0,497.0
2.0,254.0,61.0,523.0,555.0
114.0,234.0,25.0,145.0,111.0
82.0,121.0,92.0,157.0,555.0
17.0,104.0,61.0,81.0,40.0
81.0,131.0,103.0,360.0,89.0
54.0,91.0,157.0,145.0,12.0
92.0,76.0,34.0,81.0,117.0
114.0,64.0,163.0,498.0,111.0
875.0,91.0,777.0,498.0,29.0
420.0,234.0,99.0,360.0,111.0
516.0,141.0,99.0,67.0,350.0
75.0,91.0,711.0,429.0,143.0
75.0,234.0,13.0,81.0,161.0
20.0,62.0,55.0,67.0,17.0
58.0,76.0,99.0,360.0,50.0
2.0,234.0,39.0,157.0,43.0
10.0,19.0,777.0,222.0,59.0
11.0,245.0,69.0,202.0,89.0
164.0,32.0,7.0,360.0,53.0
240.0,141.0,517.0,202.0,350.0
84.0,104.0,45.0,81.0,350.0
10.0,131.0,61.0,222.0,26.0
14.0,35.0,4.0,69.0,432.0
10.0,122.0,3.0,81.0,888.0
112.0,11.0,875.0,360.0,57.0
17.0,9.0,39.0,222.0,53.0
24.0,29.0,34.0,360.0,53.0
82.0,121.0,80.0,67.0,43.0
10.0,64.0,69.0,523.0,89.0
74.0,35.0,3.0,360.0,25.0
875.0,59.0,163.0,145.0,111.0
150.0,104.0,711.0,236.0,89.0
114.0,91.0,4.0,22.0,147.0
69.0,235.0,18.0,81.0,2.0
10.0,62.0,711.0,202.0,555.0
54.0,76.0,777.0,360.0,89.0
517.0,35.0,104.0,360.0,26.0
76.0,54.0,112.0,81.0,497.0
164.0,245.0,103.0,21.0,40.0
17.0,59.0,10.0,202.0,497.0
82.0,64.0,122.0,145.0,412.0
875.0,131.0,157.0,81.0,235.0
122.0,234.0,105.0,145.0,26.0
150.0,62.0,84.0,81.0,497.0
41.0,163.0,34.0,360.0,89.0
114.0,234.0,13.0,202.0,101.0
48.0,104.0,34.0,236.0,235.0
58.0,121.0,142.0,360.0,154.0
266.0,154.0,127.0,145.0,350.0
98.0,64.0,711.0,67.0,555.0
57.0,11.0,246.0,236.0,43.0
2.0,245.0,18.0,81.0,50.0
23.0,91.0,711.0,81.0,147.0
41.0,76.0,34.0,235.0,43.0
126.0,163.0,777.0,202.0,43.0
41.0,104.0,711.0,236.0,53.0
126.0,234.0,34.0,202.0,888.0
41.0,203.0,112.0,236.0,111.0
2.0,64.0,420.0,202.0,99.0
268.0,35.0,105.0,145.0,412.0
39.0,141.0,142.0,67.0,201.0
41.0,104.0,4.0,145.0,111.0
516.0,57.0,777.0,51.0,234.0
75.0,28.0,55.0,236.0,555.0
41.0,131.0,157.0,145.0,111.0
13.0,234.0,238.0,21.0,235.0
84.0,104.0,34.0,360.0,555.0
161.0,234.0,4.0,81.0,350.0
164.0,76.0,236.0,17.0,43.0
62.0,104.0,166.0,147.0,115.0
106.0,111.0,142.0,81.0,35.0
164.0,104.0,517.0,360.0,89.0
887.0,19.0,166.0,236.0,267.0
84.0,64.0,80.0,29.0,35.0
41.0,104.0,517.0,360.0,89.0
223.0,91.0,4.0,119.0,25.0
84.0,131.0,58.0,22.0,21.0
39.0,64.0,4.0,18.0,43.0
39.0,131.0,777.0,67.0,43.0
10.0,104.0,103.0,18.0,143.0
164.0,30.0,37.0,81.0,90.0
82.0,163.0,45.0,96.0,117.0
8.0,76.0,238.0,360.0,111.0
133.0,91.0,1.0,202.0,235.0
5.0,234.0,245.0,81.0,711.0
126.0,163.0,157.0,235.0,223.0
39.0,62.0,4.0,236.0,267.0
67.0,106.0,3.0,81.0,25.0
41.0,203.0,134.0,115.0,223.0
86.0,76.0,18.0,145.0,89.0
50.0,107.0,84.0,145.0,53.0
41.0,245.0,39.0,236.0,412.0
75.0,62.0,54.0,21.0,147.0
17.0,131.0,777.0,145.0,99.0
17.0,72.0,39.0,18.0,54.0
121.0,238.0,777.0,429.0,99.0
75.0,62.0,55.0,202.0,50.0
10.0,234.0,127.0,67.0,35.0
8.0,163.0,246.0,360.0,555.0
58.0,30.0,34.0,235.0,43.0
2.0,131.0,80.0,22.0,875.0
122.0,59.0,55.0,21.0,75.0
91.0,887.0,141.0,236.0,34.0
85.0,76.0,84.0,67.0,53.0
266.0,163.0,80.0,81.0,40.0
98.0,121.0,27.0,21.0,43.0
84.0,35.0,63.0,236.0,89.0
875.0,234.0,7.0,51.0,99.0
166.0,421.0,34.0,145.0,111.0
85.0,64.0,101.0,15.0,16.0
35.0,1.0,20.0,236.0,350.0
10.0,104.0,99.0,202.0,235.0
2.0,62.0,517.0,145.0,43.0
24.0,76.0,420.0,81.0,350.0
223.0,28.0,8.0,360.0,89.0
887.0,91.0,112.0,145.0,350.0
8.0,35.0,711.0,236.0,143.0
24.0,30.0,518.0,145.0,89.0
58.0,60.0,34.0,145.0,555.0
80.0,62.0,112.0,22.0,45.0
38.0,234.0,34.0,81.0,235.0
8.0,5.0,3.0,498.0,497.0
6.0,202.0,99.0,145.0,53.0
150.0,254.0,127.0,221.0,45.0
876.0,104.0,238.0,81.0,35.0
126.0,76.0,39.0,360.0,111.0
516.0,11.0,517.0,145.0,235.0
777.0,234.0,50.0,67.0,43.0
164.0,76.0,104.0,81.0,63.0
10.0,154.0,238.0,21.0,555.0
107.0,163.0,103.0,157.0,412.0
86.0,19.0,777.0,96.0,350.0
62.0,60.0,55.0,235.0,143.0
516.0,104.0,517.0,51.0,497.0
68.0,104.0,163.0,18.0,111.0
41.0,141.0,38.0,145.0,53.0
875.0,11.0,157.0,81.0,235.0
17.0,254.0,777.0,145.0,99.0
86.0,77.0,53.0,236.0,350.0
875.0,76.0,777.0,21.0,99.0
157.0,64.0,99.0,145.0,117.0
150.0,11.0,84.0,81.0,235.0
